filename,filepath,wnid,domain,superordinate,coordinate,specific,typicality,prompt_text
european_fire_salamander_n01629819_n01629819_214.JPEG,data/images/european_fire_salamander_n01629819_n01629819_214.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_17.JPEG,data/images/european_fire_salamander_n01629819_n01629819_17.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_170.JPEG,data/images/european_fire_salamander_n01629819_n01629819_170.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_196.JPEG,data/images/european_fire_salamander_n01629819_n01629819_196.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_159.JPEG,data/images/european_fire_salamander_n01629819_n01629819_159.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_15.JPEG,data/images/european_fire_salamander_n01629819_n01629819_15.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_154.JPEG,data/images/european_fire_salamander_n01629819_n01629819_154.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_165.JPEG,data/images/european_fire_salamander_n01629819_n01629819_165.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_117.JPEG,data/images/european_fire_salamander_n01629819_n01629819_117.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_107.JPEG,data/images/european_fire_salamander_n01629819_n01629819_107.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_271.JPEG,data/images/european_fire_salamander_n01629819_n01629819_271.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_12.JPEG,data/images/european_fire_salamander_n01629819_n01629819_12.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_240.JPEG,data/images/european_fire_salamander_n01629819_n01629819_240.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_127.JPEG,data/images/european_fire_salamander_n01629819_n01629819_127.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_209.JPEG,data/images/european_fire_salamander_n01629819_n01629819_209.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_175.JPEG,data/images/european_fire_salamander_n01629819_n01629819_175.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_269.JPEG,data/images/european_fire_salamander_n01629819_n01629819_269.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_16.JPEG,data/images/european_fire_salamander_n01629819_n01629819_16.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_206.JPEG,data/images/european_fire_salamander_n01629819_n01629819_206.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_151.JPEG,data/images/european_fire_salamander_n01629819_n01629819_151.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_226.JPEG,data/images/european_fire_salamander_n01629819_n01629819_226.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_263.JPEG,data/images/european_fire_salamander_n01629819_n01629819_263.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_222.JPEG,data/images/european_fire_salamander_n01629819_n01629819_222.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_14.JPEG,data/images/european_fire_salamander_n01629819_n01629819_14.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_147.JPEG,data/images/european_fire_salamander_n01629819_n01629819_147.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_100.JPEG,data/images/european_fire_salamander_n01629819_n01629819_100.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_189.JPEG,data/images/european_fire_salamander_n01629819_n01629819_189.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_266.JPEG,data/images/european_fire_salamander_n01629819_n01629819_266.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_140.JPEG,data/images/european_fire_salamander_n01629819_n01629819_140.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_136.JPEG,data/images/european_fire_salamander_n01629819_n01629819_136.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_250.JPEG,data/images/european_fire_salamander_n01629819_n01629819_250.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_128.JPEG,data/images/european_fire_salamander_n01629819_n01629819_128.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_138.JPEG,data/images/european_fire_salamander_n01629819_n01629819_138.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_268.JPEG,data/images/european_fire_salamander_n01629819_n01629819_268.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_148.JPEG,data/images/european_fire_salamander_n01629819_n01629819_148.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_124.JPEG,data/images/european_fire_salamander_n01629819_n01629819_124.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_186.JPEG,data/images/european_fire_salamander_n01629819_n01629819_186.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_227.JPEG,data/images/european_fire_salamander_n01629819_n01629819_227.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_19.JPEG,data/images/european_fire_salamander_n01629819_n01629819_19.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_273.JPEG,data/images/european_fire_salamander_n01629819_n01629819_273.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_218.JPEG,data/images/european_fire_salamander_n01629819_n01629819_218.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_105.JPEG,data/images/european_fire_salamander_n01629819_n01629819_105.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_210.JPEG,data/images/european_fire_salamander_n01629819_n01629819_210.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_113.JPEG,data/images/european_fire_salamander_n01629819_n01629819_113.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_234.JPEG,data/images/european_fire_salamander_n01629819_n01629819_234.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_224.JPEG,data/images/european_fire_salamander_n01629819_n01629819_224.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_247.JPEG,data/images/european_fire_salamander_n01629819_n01629819_247.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_207.JPEG,data/images/european_fire_salamander_n01629819_n01629819_207.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_205.JPEG,data/images/european_fire_salamander_n01629819_n01629819_205.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_225.JPEG,data/images/european_fire_salamander_n01629819_n01629819_225.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_139.JPEG,data/images/european_fire_salamander_n01629819_n01629819_139.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_161.JPEG,data/images/european_fire_salamander_n01629819_n01629819_161.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_20.JPEG,data/images/european_fire_salamander_n01629819_n01629819_20.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_270.JPEG,data/images/european_fire_salamander_n01629819_n01629819_270.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_111.JPEG,data/images/european_fire_salamander_n01629819_n01629819_111.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_181.JPEG,data/images/european_fire_salamander_n01629819_n01629819_181.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_243.JPEG,data/images/european_fire_salamander_n01629819_n01629819_243.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_135.JPEG,data/images/european_fire_salamander_n01629819_n01629819_135.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_177.JPEG,data/images/european_fire_salamander_n01629819_n01629819_177.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_248.JPEG,data/images/european_fire_salamander_n01629819_n01629819_248.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_153.JPEG,data/images/european_fire_salamander_n01629819_n01629819_153.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_125.JPEG,data/images/european_fire_salamander_n01629819_n01629819_125.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_213.JPEG,data/images/european_fire_salamander_n01629819_n01629819_213.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_242.JPEG,data/images/european_fire_salamander_n01629819_n01629819_242.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_146.JPEG,data/images/european_fire_salamander_n01629819_n01629819_146.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_180.JPEG,data/images/european_fire_salamander_n01629819_n01629819_180.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_195.JPEG,data/images/european_fire_salamander_n01629819_n01629819_195.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_27.JPEG,data/images/european_fire_salamander_n01629819_n01629819_27.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_160.JPEG,data/images/european_fire_salamander_n01629819_n01629819_160.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_274.JPEG,data/images/european_fire_salamander_n01629819_n01629819_274.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_121.JPEG,data/images/european_fire_salamander_n01629819_n01629819_121.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_101.JPEG,data/images/european_fire_salamander_n01629819_n01629819_101.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_220.JPEG,data/images/european_fire_salamander_n01629819_n01629819_220.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_156.JPEG,data/images/european_fire_salamander_n01629819_n01629819_156.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_244.JPEG,data/images/european_fire_salamander_n01629819_n01629819_244.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_192.JPEG,data/images/european_fire_salamander_n01629819_n01629819_192.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_102.JPEG,data/images/european_fire_salamander_n01629819_n01629819_102.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_262.JPEG,data/images/european_fire_salamander_n01629819_n01629819_262.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
european_fire_salamander_n01629819_n01629819_137.JPEG,data/images/european_fire_salamander_n01629819_n01629819_137.JPEG,n01629819,Living,Animals,Amphibians,European Fire Salamander,Atypical,european_fire_salamander
goldfish_n01443537_n01443537_265.JPEG,data/images/goldfish_n01443537_n01443537_265.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_198.JPEG,data/images/goldfish_n01443537_n01443537_198.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_141.JPEG,data/images/goldfish_n01443537_n01443537_141.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_205.JPEG,data/images/goldfish_n01443537_n01443537_205.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_178.JPEG,data/images/goldfish_n01443537_n01443537_178.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_275.JPEG,data/images/goldfish_n01443537_n01443537_275.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_250.JPEG,data/images/goldfish_n01443537_n01443537_250.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_135.JPEG,data/images/goldfish_n01443537_n01443537_135.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_115.JPEG,data/images/goldfish_n01443537_n01443537_115.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_164.JPEG,data/images/goldfish_n01443537_n01443537_164.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_26.JPEG,data/images/goldfish_n01443537_n01443537_26.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_251.JPEG,data/images/goldfish_n01443537_n01443537_251.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_185.JPEG,data/images/goldfish_n01443537_n01443537_185.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_100.JPEG,data/images/goldfish_n01443537_n01443537_100.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_18.JPEG,data/images/goldfish_n01443537_n01443537_18.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_122.JPEG,data/images/goldfish_n01443537_n01443537_122.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_193.JPEG,data/images/goldfish_n01443537_n01443537_193.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_238.JPEG,data/images/goldfish_n01443537_n01443537_238.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_173.JPEG,data/images/goldfish_n01443537_n01443537_173.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_259.JPEG,data/images/goldfish_n01443537_n01443537_259.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_19.JPEG,data/images/goldfish_n01443537_n01443537_19.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_17.JPEG,data/images/goldfish_n01443537_n01443537_17.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_241.JPEG,data/images/goldfish_n01443537_n01443537_241.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_169.JPEG,data/images/goldfish_n01443537_n01443537_169.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_212.JPEG,data/images/goldfish_n01443537_n01443537_212.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_249.JPEG,data/images/goldfish_n01443537_n01443537_249.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_260.JPEG,data/images/goldfish_n01443537_n01443537_260.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_144.JPEG,data/images/goldfish_n01443537_n01443537_144.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_143.JPEG,data/images/goldfish_n01443537_n01443537_143.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_152.JPEG,data/images/goldfish_n01443537_n01443537_152.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_106.JPEG,data/images/goldfish_n01443537_n01443537_106.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_112.JPEG,data/images/goldfish_n01443537_n01443537_112.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_192.JPEG,data/images/goldfish_n01443537_n01443537_192.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_233.JPEG,data/images/goldfish_n01443537_n01443537_233.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_232.JPEG,data/images/goldfish_n01443537_n01443537_232.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_216.JPEG,data/images/goldfish_n01443537_n01443537_216.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_10.JPEG,data/images/goldfish_n01443537_n01443537_10.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_153.JPEG,data/images/goldfish_n01443537_n01443537_153.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_239.JPEG,data/images/goldfish_n01443537_n01443537_239.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_207.JPEG,data/images/goldfish_n01443537_n01443537_207.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_15.JPEG,data/images/goldfish_n01443537_n01443537_15.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_200.JPEG,data/images/goldfish_n01443537_n01443537_200.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_177.JPEG,data/images/goldfish_n01443537_n01443537_177.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_139.JPEG,data/images/goldfish_n01443537_n01443537_139.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_228.JPEG,data/images/goldfish_n01443537_n01443537_228.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_124.JPEG,data/images/goldfish_n01443537_n01443537_124.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_163.JPEG,data/images/goldfish_n01443537_n01443537_163.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_174.JPEG,data/images/goldfish_n01443537_n01443537_174.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_160.JPEG,data/images/goldfish_n01443537_n01443537_160.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_131.JPEG,data/images/goldfish_n01443537_n01443537_131.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_165.JPEG,data/images/goldfish_n01443537_n01443537_165.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_2.JPEG,data/images/goldfish_n01443537_n01443537_2.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_277.JPEG,data/images/goldfish_n01443537_n01443537_277.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_253.JPEG,data/images/goldfish_n01443537_n01443537_253.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_264.JPEG,data/images/goldfish_n01443537_n01443537_264.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_166.JPEG,data/images/goldfish_n01443537_n01443537_166.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_116.JPEG,data/images/goldfish_n01443537_n01443537_116.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_13.JPEG,data/images/goldfish_n01443537_n01443537_13.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_243.JPEG,data/images/goldfish_n01443537_n01443537_243.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_187.JPEG,data/images/goldfish_n01443537_n01443537_187.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_188.JPEG,data/images/goldfish_n01443537_n01443537_188.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_11.JPEG,data/images/goldfish_n01443537_n01443537_11.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_129.JPEG,data/images/goldfish_n01443537_n01443537_129.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_225.JPEG,data/images/goldfish_n01443537_n01443537_225.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_273.JPEG,data/images/goldfish_n01443537_n01443537_273.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_126.JPEG,data/images/goldfish_n01443537_n01443537_126.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_108.JPEG,data/images/goldfish_n01443537_n01443537_108.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_161.JPEG,data/images/goldfish_n01443537_n01443537_161.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_142.JPEG,data/images/goldfish_n01443537_n01443537_142.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_132.JPEG,data/images/goldfish_n01443537_n01443537_132.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_254.JPEG,data/images/goldfish_n01443537_n01443537_254.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_175.JPEG,data/images/goldfish_n01443537_n01443537_175.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_220.JPEG,data/images/goldfish_n01443537_n01443537_220.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_107.JPEG,data/images/goldfish_n01443537_n01443537_107.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_197.JPEG,data/images/goldfish_n01443537_n01443537_197.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_257.JPEG,data/images/goldfish_n01443537_n01443537_257.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_194.JPEG,data/images/goldfish_n01443537_n01443537_194.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_27.JPEG,data/images/goldfish_n01443537_n01443537_27.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
goldfish_n01443537_n01443537_182.JPEG,data/images/goldfish_n01443537_n01443537_182.JPEG,n01443537,Living,Animals,Fish,Goldfish,Typical,goldfish
