filename,filepath,wnid,domain,superordinate,coordinate,specific,prompt_text,matrix_index,typicality
lemon_n07749582_n07749582_149.JPEG,data/images/lemon_n07749582_n07749582_149.JPEG,n07749582,Living,Plants,Fruits,Lemon,lemon,356,Typical
lemon_n07749582_n07749582_15.JPEG,data/images/lemon_n07749582_n07749582_15.JPEG,n07749582,Living,Plants,Fruits,Lemon,lemon,357,Typical
lemon_n07749582_n07749582_150.JPEG,data/images/lemon_n07749582_n07749582_150.JPEG,n07749582,Living,Plants,Fruits,Lemon,lemon,358,Typical
lemon_n07749582_n07749582_151.JPEG,data/images/lemon_n07749582_n07749582_151.JPEG,n07749582,Living,Plants,Fruits,Lemon,lemon,359,Typical
lemon_n07749582_n07749582_152.JPEG,data/images/lemon_n07749582_n07749582_152.JPEG,n07749582,Living,Plants,Fruits,Lemon,lemon,360,Typical
lemon_n07749582_n07749582_153.JPEG,data/images/lemon_n07749582_n07749582_153.JPEG,n07749582,Living,Plants,Fruits,Lemon,lemon,361,Typical
lemon_n07749582_n07749582_154.JPEG,data/images/lemon_n07749582_n07749582_154.JPEG,n07749582,Living,Plants,Fruits,Lemon,lemon,362,Typical
lemon_n07749582_n07749582_155.JPEG,data/images/lemon_n07749582_n07749582_155.JPEG,n07749582,Living,Plants,Fruits,Lemon,lemon,363,Typical
lemon_n07749582_n07749582_156.JPEG,data/images/lemon_n07749582_n07749582_156.JPEG,n07749582,Living,Plants,Fruits,Lemon,lemon,364,Typical
lemon_n07749582_n07749582_157.JPEG,data/images/lemon_n07749582_n07749582_157.JPEG,n07749582,Living,Plants,Fruits,Lemon,lemon,365,Typical
lemon_n07749582_n07749582_158.JPEG,data/images/lemon_n07749582_n07749582_158.JPEG,n07749582,Living,Plants,Fruits,Lemon,lemon,366,Typical
lemon_n07749582_n07749582_159.JPEG,data/images/lemon_n07749582_n07749582_159.JPEG,n07749582,Living,Plants,Fruits,Lemon,lemon,367,Typical
lemon_n07749582_n07749582_16.JPEG,data/images/lemon_n07749582_n07749582_16.JPEG,n07749582,Living,Plants,Fruits,Lemon,lemon,368,Typical
lemon_n07749582_n07749582_160.JPEG,data/images/lemon_n07749582_n07749582_160.JPEG,n07749582,Living,Plants,Fruits,Lemon,lemon,369,Typical
lemon_n07749582_n07749582_161.JPEG,data/images/lemon_n07749582_n07749582_161.JPEG,n07749582,Living,Plants,Fruits,Lemon,lemon,370,Typical
lemon_n07749582_n07749582_162.JPEG,data/images/lemon_n07749582_n07749582_162.JPEG,n07749582,Living,Plants,Fruits,Lemon,lemon,371,Typical
lemon_n07749582_n07749582_163.JPEG,data/images/lemon_n07749582_n07749582_163.JPEG,n07749582,Living,Plants,Fruits,Lemon,lemon,372,Typical
lemon_n07749582_n07749582_164.JPEG,data/images/lemon_n07749582_n07749582_164.JPEG,n07749582,Living,Plants,Fruits,Lemon,lemon,373,Typical
lemon_n07749582_n07749582_165.JPEG,data/images/lemon_n07749582_n07749582_165.JPEG,n07749582,Living,Plants,Fruits,Lemon,lemon,374,Typical
lemon_n07749582_n07749582_166.JPEG,data/images/lemon_n07749582_n07749582_166.JPEG,n07749582,Living,Plants,Fruits,Lemon,lemon,375,Typical
lemon_n07749582_n07749582_167.JPEG,data/images/lemon_n07749582_n07749582_167.JPEG,n07749582,Living,Plants,Fruits,Lemon,lemon,376,Typical
lemon_n07749582_n07749582_168.JPEG,data/images/lemon_n07749582_n07749582_168.JPEG,n07749582,Living,Plants,Fruits,Lemon,lemon,377,Typical
lemon_n07749582_n07749582_169.JPEG,data/images/lemon_n07749582_n07749582_169.JPEG,n07749582,Living,Plants,Fruits,Lemon,lemon,378,Typical
lemon_n07749582_n07749582_17.JPEG,data/images/lemon_n07749582_n07749582_17.JPEG,n07749582,Living,Plants,Fruits,Lemon,lemon,379,Typical
lemon_n07749582_n07749582_170.JPEG,data/images/lemon_n07749582_n07749582_170.JPEG,n07749582,Living,Plants,Fruits,Lemon,lemon,380,Typical
lemon_n07749582_n07749582_171.JPEG,data/images/lemon_n07749582_n07749582_171.JPEG,n07749582,Living,Plants,Fruits,Lemon,lemon,381,Typical
lemon_n07749582_n07749582_172.JPEG,data/images/lemon_n07749582_n07749582_172.JPEG,n07749582,Living,Plants,Fruits,Lemon,lemon,382,Typical
lemon_n07749582_n07749582_173.JPEG,data/images/lemon_n07749582_n07749582_173.JPEG,n07749582,Living,Plants,Fruits,Lemon,lemon,383,Typical
lemon_n07749582_n07749582_174.JPEG,data/images/lemon_n07749582_n07749582_174.JPEG,n07749582,Living,Plants,Fruits,Lemon,lemon,384,Typical
lemon_n07749582_n07749582_175.JPEG,data/images/lemon_n07749582_n07749582_175.JPEG,n07749582,Living,Plants,Fruits,Lemon,lemon,385,Typical
lemon_n07749582_n07749582_176.JPEG,data/images/lemon_n07749582_n07749582_176.JPEG,n07749582,Living,Plants,Fruits,Lemon,lemon,386,Typical
lemon_n07749582_n07749582_177.JPEG,data/images/lemon_n07749582_n07749582_177.JPEG,n07749582,Living,Plants,Fruits,Lemon,lemon,387,Typical
lemon_n07749582_n07749582_178.JPEG,data/images/lemon_n07749582_n07749582_178.JPEG,n07749582,Living,Plants,Fruits,Lemon,lemon,388,Typical
lemon_n07749582_n07749582_179.JPEG,data/images/lemon_n07749582_n07749582_179.JPEG,n07749582,Living,Plants,Fruits,Lemon,lemon,389,Typical
lemon_n07749582_n07749582_18.JPEG,data/images/lemon_n07749582_n07749582_18.JPEG,n07749582,Living,Plants,Fruits,Lemon,lemon,390,Typical
lemon_n07749582_n07749582_180.JPEG,data/images/lemon_n07749582_n07749582_180.JPEG,n07749582,Living,Plants,Fruits,Lemon,lemon,391,Typical
lemon_n07749582_n07749582_181.JPEG,data/images/lemon_n07749582_n07749582_181.JPEG,n07749582,Living,Plants,Fruits,Lemon,lemon,392,Typical
lemon_n07749582_n07749582_182.JPEG,data/images/lemon_n07749582_n07749582_182.JPEG,n07749582,Living,Plants,Fruits,Lemon,lemon,393,Typical
lemon_n07749582_n07749582_183.JPEG,data/images/lemon_n07749582_n07749582_183.JPEG,n07749582,Living,Plants,Fruits,Lemon,lemon,394,Typical
lemon_n07749582_n07749582_184.JPEG,data/images/lemon_n07749582_n07749582_184.JPEG,n07749582,Living,Plants,Fruits,Lemon,lemon,395,Typical
lemon_n07749582_n07749582_185.JPEG,data/images/lemon_n07749582_n07749582_185.JPEG,n07749582,Living,Plants,Fruits,Lemon,lemon,396,Typical
lemon_n07749582_n07749582_186.JPEG,data/images/lemon_n07749582_n07749582_186.JPEG,n07749582,Living,Plants,Fruits,Lemon,lemon,397,Typical
lemon_n07749582_n07749582_187.JPEG,data/images/lemon_n07749582_n07749582_187.JPEG,n07749582,Living,Plants,Fruits,Lemon,lemon,398,Typical
lemon_n07749582_n07749582_188.JPEG,data/images/lemon_n07749582_n07749582_188.JPEG,n07749582,Living,Plants,Fruits,Lemon,lemon,399,Typical
banana_n07753592_n07753592_0.JPEG,data/images/banana_n07753592_n07753592_0.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,400,Typical
banana_n07753592_n07753592_1.JPEG,data/images/banana_n07753592_n07753592_1.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,401,Typical
banana_n07753592_n07753592_10.JPEG,data/images/banana_n07753592_n07753592_10.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,402,Typical
banana_n07753592_n07753592_100.JPEG,data/images/banana_n07753592_n07753592_100.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,403,Typical
banana_n07753592_n07753592_101.JPEG,data/images/banana_n07753592_n07753592_101.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,404,Typical
banana_n07753592_n07753592_102.JPEG,data/images/banana_n07753592_n07753592_102.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,405,Typical
banana_n07753592_n07753592_103.JPEG,data/images/banana_n07753592_n07753592_103.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,406,Typical
banana_n07753592_n07753592_104.JPEG,data/images/banana_n07753592_n07753592_104.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,407,Typical
banana_n07753592_n07753592_105.JPEG,data/images/banana_n07753592_n07753592_105.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,408,Typical
banana_n07753592_n07753592_106.JPEG,data/images/banana_n07753592_n07753592_106.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,409,Typical
banana_n07753592_n07753592_107.JPEG,data/images/banana_n07753592_n07753592_107.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,410,Typical
banana_n07753592_n07753592_108.JPEG,data/images/banana_n07753592_n07753592_108.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,411,Typical
banana_n07753592_n07753592_109.JPEG,data/images/banana_n07753592_n07753592_109.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,412,Typical
banana_n07753592_n07753592_11.JPEG,data/images/banana_n07753592_n07753592_11.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,413,Typical
banana_n07753592_n07753592_110.JPEG,data/images/banana_n07753592_n07753592_110.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,414,Typical
banana_n07753592_n07753592_111.JPEG,data/images/banana_n07753592_n07753592_111.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,415,Typical
banana_n07753592_n07753592_112.JPEG,data/images/banana_n07753592_n07753592_112.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,416,Typical
banana_n07753592_n07753592_113.JPEG,data/images/banana_n07753592_n07753592_113.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,417,Typical
banana_n07753592_n07753592_114.JPEG,data/images/banana_n07753592_n07753592_114.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,418,Typical
banana_n07753592_n07753592_115.JPEG,data/images/banana_n07753592_n07753592_115.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,419,Typical
banana_n07753592_n07753592_116.JPEG,data/images/banana_n07753592_n07753592_116.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,420,Typical
banana_n07753592_n07753592_117.JPEG,data/images/banana_n07753592_n07753592_117.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,421,Typical
banana_n07753592_n07753592_118.JPEG,data/images/banana_n07753592_n07753592_118.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,422,Typical
banana_n07753592_n07753592_119.JPEG,data/images/banana_n07753592_n07753592_119.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,423,Typical
banana_n07753592_n07753592_12.JPEG,data/images/banana_n07753592_n07753592_12.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,424,Typical
banana_n07753592_n07753592_120.JPEG,data/images/banana_n07753592_n07753592_120.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,425,Typical
banana_n07753592_n07753592_121.JPEG,data/images/banana_n07753592_n07753592_121.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,426,Typical
banana_n07753592_n07753592_122.JPEG,data/images/banana_n07753592_n07753592_122.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,427,Typical
banana_n07753592_n07753592_123.JPEG,data/images/banana_n07753592_n07753592_123.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,428,Typical
banana_n07753592_n07753592_124.JPEG,data/images/banana_n07753592_n07753592_124.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,429,Typical
banana_n07753592_n07753592_125.JPEG,data/images/banana_n07753592_n07753592_125.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,430,Typical
banana_n07753592_n07753592_126.JPEG,data/images/banana_n07753592_n07753592_126.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,431,Typical
banana_n07753592_n07753592_127.JPEG,data/images/banana_n07753592_n07753592_127.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,432,Typical
banana_n07753592_n07753592_128.JPEG,data/images/banana_n07753592_n07753592_128.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,433,Typical
banana_n07753592_n07753592_129.JPEG,data/images/banana_n07753592_n07753592_129.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,434,Typical
banana_n07753592_n07753592_13.JPEG,data/images/banana_n07753592_n07753592_13.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,435,Typical
banana_n07753592_n07753592_130.JPEG,data/images/banana_n07753592_n07753592_130.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,436,Typical
banana_n07753592_n07753592_131.JPEG,data/images/banana_n07753592_n07753592_131.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,437,Typical
banana_n07753592_n07753592_132.JPEG,data/images/banana_n07753592_n07753592_132.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,438,Typical
banana_n07753592_n07753592_133.JPEG,data/images/banana_n07753592_n07753592_133.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,439,Typical
banana_n07753592_n07753592_134.JPEG,data/images/banana_n07753592_n07753592_134.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,440,Typical
banana_n07753592_n07753592_135.JPEG,data/images/banana_n07753592_n07753592_135.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,441,Typical
banana_n07753592_n07753592_136.JPEG,data/images/banana_n07753592_n07753592_136.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,442,Typical
banana_n07753592_n07753592_137.JPEG,data/images/banana_n07753592_n07753592_137.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,443,Typical
banana_n07753592_n07753592_138.JPEG,data/images/banana_n07753592_n07753592_138.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,444,Typical
banana_n07753592_n07753592_139.JPEG,data/images/banana_n07753592_n07753592_139.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,445,Typical
banana_n07753592_n07753592_14.JPEG,data/images/banana_n07753592_n07753592_14.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,446,Typical
banana_n07753592_n07753592_140.JPEG,data/images/banana_n07753592_n07753592_140.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,447,Typical
banana_n07753592_n07753592_141.JPEG,data/images/banana_n07753592_n07753592_141.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,448,Typical
banana_n07753592_n07753592_142.JPEG,data/images/banana_n07753592_n07753592_142.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,449,Typical
banana_n07753592_n07753592_143.JPEG,data/images/banana_n07753592_n07753592_143.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,450,Typical
banana_n07753592_n07753592_144.JPEG,data/images/banana_n07753592_n07753592_144.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,451,Typical
banana_n07753592_n07753592_145.JPEG,data/images/banana_n07753592_n07753592_145.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,452,Typical
banana_n07753592_n07753592_146.JPEG,data/images/banana_n07753592_n07753592_146.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,453,Typical
banana_n07753592_n07753592_147.JPEG,data/images/banana_n07753592_n07753592_147.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,454,Typical
banana_n07753592_n07753592_148.JPEG,data/images/banana_n07753592_n07753592_148.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,455,Typical
banana_n07753592_n07753592_149.JPEG,data/images/banana_n07753592_n07753592_149.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,456,Typical
banana_n07753592_n07753592_15.JPEG,data/images/banana_n07753592_n07753592_15.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,457,Typical
banana_n07753592_n07753592_150.JPEG,data/images/banana_n07753592_n07753592_150.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,458,Typical
banana_n07753592_n07753592_151.JPEG,data/images/banana_n07753592_n07753592_151.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,459,Typical
banana_n07753592_n07753592_152.JPEG,data/images/banana_n07753592_n07753592_152.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,460,Typical
banana_n07753592_n07753592_153.JPEG,data/images/banana_n07753592_n07753592_153.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,461,Typical
banana_n07753592_n07753592_154.JPEG,data/images/banana_n07753592_n07753592_154.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,462,Typical
banana_n07753592_n07753592_155.JPEG,data/images/banana_n07753592_n07753592_155.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,463,Typical
banana_n07753592_n07753592_156.JPEG,data/images/banana_n07753592_n07753592_156.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,464,Typical
banana_n07753592_n07753592_157.JPEG,data/images/banana_n07753592_n07753592_157.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,465,Typical
banana_n07753592_n07753592_158.JPEG,data/images/banana_n07753592_n07753592_158.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,466,Typical
banana_n07753592_n07753592_159.JPEG,data/images/banana_n07753592_n07753592_159.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,467,Typical
banana_n07753592_n07753592_16.JPEG,data/images/banana_n07753592_n07753592_16.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,468,Typical
banana_n07753592_n07753592_160.JPEG,data/images/banana_n07753592_n07753592_160.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,469,Typical
banana_n07753592_n07753592_161.JPEG,data/images/banana_n07753592_n07753592_161.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,470,Typical
banana_n07753592_n07753592_162.JPEG,data/images/banana_n07753592_n07753592_162.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,471,Typical
banana_n07753592_n07753592_163.JPEG,data/images/banana_n07753592_n07753592_163.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,472,Typical
banana_n07753592_n07753592_164.JPEG,data/images/banana_n07753592_n07753592_164.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,473,Typical
banana_n07753592_n07753592_165.JPEG,data/images/banana_n07753592_n07753592_165.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,474,Typical
banana_n07753592_n07753592_166.JPEG,data/images/banana_n07753592_n07753592_166.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,475,Typical
banana_n07753592_n07753592_167.JPEG,data/images/banana_n07753592_n07753592_167.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,476,Typical
banana_n07753592_n07753592_168.JPEG,data/images/banana_n07753592_n07753592_168.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,477,Typical
banana_n07753592_n07753592_169.JPEG,data/images/banana_n07753592_n07753592_169.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,478,Typical
banana_n07753592_n07753592_17.JPEG,data/images/banana_n07753592_n07753592_17.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,479,Typical
banana_n07753592_n07753592_170.JPEG,data/images/banana_n07753592_n07753592_170.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,480,Typical
banana_n07753592_n07753592_171.JPEG,data/images/banana_n07753592_n07753592_171.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,481,Typical
banana_n07753592_n07753592_172.JPEG,data/images/banana_n07753592_n07753592_172.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,482,Typical
banana_n07753592_n07753592_173.JPEG,data/images/banana_n07753592_n07753592_173.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,483,Typical
banana_n07753592_n07753592_174.JPEG,data/images/banana_n07753592_n07753592_174.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,484,Typical
banana_n07753592_n07753592_175.JPEG,data/images/banana_n07753592_n07753592_175.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,485,Typical
banana_n07753592_n07753592_176.JPEG,data/images/banana_n07753592_n07753592_176.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,486,Typical
banana_n07753592_n07753592_177.JPEG,data/images/banana_n07753592_n07753592_177.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,487,Typical
banana_n07753592_n07753592_178.JPEG,data/images/banana_n07753592_n07753592_178.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,488,Typical
banana_n07753592_n07753592_179.JPEG,data/images/banana_n07753592_n07753592_179.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,489,Typical
banana_n07753592_n07753592_18.JPEG,data/images/banana_n07753592_n07753592_18.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,490,Typical
banana_n07753592_n07753592_180.JPEG,data/images/banana_n07753592_n07753592_180.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,491,Typical
banana_n07753592_n07753592_181.JPEG,data/images/banana_n07753592_n07753592_181.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,492,Typical
banana_n07753592_n07753592_182.JPEG,data/images/banana_n07753592_n07753592_182.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,493,Typical
banana_n07753592_n07753592_183.JPEG,data/images/banana_n07753592_n07753592_183.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,494,Typical
banana_n07753592_n07753592_184.JPEG,data/images/banana_n07753592_n07753592_184.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,495,Typical
banana_n07753592_n07753592_185.JPEG,data/images/banana_n07753592_n07753592_185.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,496,Typical
banana_n07753592_n07753592_186.JPEG,data/images/banana_n07753592_n07753592_186.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,497,Typical
banana_n07753592_n07753592_187.JPEG,data/images/banana_n07753592_n07753592_187.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,498,Typical
banana_n07753592_n07753592_188.JPEG,data/images/banana_n07753592_n07753592_188.JPEG,n07753592,Living,Plants,Fruits,Banana,banana,499,Typical
